"pathwayRes","pathway","pathwayTitle","PubChem"
"https://identifiers.org/wikipathways/WP158_r117064","WP158","Proteasome degradation","CID15993"
"https://identifiers.org/wikipathways/WP171_r117313","WP171","NAD salvage pathway","CID15993"
"https://identifiers.org/wikipathways/WP191_r117344","WP191","Glutamate biosynthesis superpathway","CID15993"
"https://identifiers.org/wikipathways/WP196_r117295","WP196","Glutathione biosynthesis","CID15993"
"https://identifiers.org/wikipathways/WP203_r118180","WP203","De novo biosynthesis of purine nucleotides","CID15993"
"https://identifiers.org/wikipathways/WP220_r117334","WP220","Ribose and deoxyribose phosphate metabolism","CID15993"
"https://identifiers.org/wikipathways/WP224_r117270","WP224","Aerobic glycerol catabolism","CID15993"
"https://identifiers.org/wikipathways/WP257_r117340","WP257","Starch and cellulose biosynthesis","CID15993"
"https://identifiers.org/wikipathways/WP27_r117323","WP27","Phenylalanine, tyrosine, and tryptophan biosynthesis","CID15993"
"https://identifiers.org/wikipathways/WP296_r117347","WP296","TCA cycle - detailed","CID15993"
"https://identifiers.org/wikipathways/WP328_r117271","WP328","Allantoin degradation","CID15993"
"https://identifiers.org/wikipathways/WP331_r117349","WP331","Threonine biosynthesis","CID15993"
"https://identifiers.org/wikipathways/WP345_r117303","WP345","Glycine degradation","CID15993"
"https://identifiers.org/wikipathways/WP346_r117330","WP346","Protein modifications","CID15993"
"https://identifiers.org/wikipathways/WP370_r117339","WP370","Sphingolipid metabolism","CID15993"
"https://identifiers.org/wikipathways/WP381_r117333","WP381","Riboflavin, FMN, and FAD biosynthesis","CID15993"
"https://identifiers.org/wikipathways/WP423_r117348","WP423","Threonine and methionine biosynthesis","CID15993"
"https://identifiers.org/wikipathways/WP463_r117332","WP463","Purine fermentation","CID15993"
"https://identifiers.org/wikipathways/WP46_r117317","WP46","Methionine degradation","CID15993"
"https://identifiers.org/wikipathways/WP67_r117278","WP67","Asparagine biosynthesis","CID15993"
"https://identifiers.org/wikipathways/WP84_r117316","WP84","NAD biosynthesis","CID15993"
"https://identifiers.org/wikipathways/WP92_r117290","WP92","De novo biosynthesis of pyrimidine ribonucleotides","CID15993"
"https://identifiers.org/wikipathways/WP1079_r117056","WP1079","Proteasome degradation","CID15993"
"https://identifiers.org/wikipathways/WP1043_r117482","WP1043","Calcium regulation in cardiac cell","CID15993"
"https://identifiers.org/wikipathways/WP983_r117497","WP983","DNA replication","CID15993"
"https://identifiers.org/wikipathways/WP1159_r117441","WP1159","Calcium regulation in cardiac cells","CID15993"
"https://identifiers.org/wikipathways/WP923_r117383","WP923","Calcium regulation in cardiac cells","CID15993"
"https://identifiers.org/wikipathways/WP95_r126209","WP95","Pyrimidine ribonucleotide salvage pathways","CID15993"
"https://identifiers.org/wikipathways/WP156_r102416","WP156","Gluconeogenesis","CID15993"
"https://identifiers.org/wikipathways/WP253_r107251","WP253","Glycolysis","CID15993"
"https://identifiers.org/wikipathways/WP280_r89704","WP280","Carbon monoxide dehydrogenase pathway","CID15993"
"https://identifiers.org/wikipathways/WP361_r87431","WP361","Xylulose-monophosphate cycle","CID15993"
"https://identifiers.org/wikipathways/WP390_r102418","WP390","Serine-isocitrate lyase pathway","CID15993"
"https://identifiers.org/wikipathways/WP4173_r114094","WP4173","Sulfate assimilation and copper detoxification","CID15993"
"https://identifiers.org/wikipathways/WP503_r97401","WP503","Glutamate degradation III","CID15993"
"https://identifiers.org/wikipathways/WP552_r69954","WP552","Octane oxidation","CID15993"
"https://identifiers.org/wikipathways/WP77_r89655","WP77","Glutamate biosynthesis","CID15993"
"https://identifiers.org/wikipathways/WP1023_r95764","WP1023","mRNA Processing","CID15993"
"https://identifiers.org/wikipathways/WP906_r95768","WP906","mRNA Processing","CID15993"
"https://identifiers.org/wikipathways/WP70_r119989","WP70","Trehalose degradation, low osmolarity","CID15993"
"https://identifiers.org/wikipathways/WP793_r117212","WP793","mRNA processing","CID15993"
"https://identifiers.org/wikipathways/WP808_r117190","WP808","Calcium regulation in cardiac cells","CID15993"
"https://identifiers.org/wikipathways/WP183_r117060","WP183","Proteasome degradation","CID15993"
"https://identifiers.org/wikipathways/WP466_r117096","WP466","DNA replication","CID15993"
"https://identifiers.org/wikipathways/WP302_r117012","WP302","Proteasome degradation","CID15993"
"https://identifiers.org/wikipathways/WP529_r117004","WP529","mRNA processing","CID15993"
"https://identifiers.org/wikipathways/WP553_r117867","WP553","Calcium regulation in cardiac cells","CID15993"
"https://identifiers.org/wikipathways/WP519_r117058","WP519","Proteasome degradation","CID15993"
"https://identifiers.org/wikipathways/WP275_r120446","WP275","Arginine biosynthesis","CID15993"
"https://identifiers.org/wikipathways/WP1142_r122786","WP1142","mRNA Processing","CID15993"
"https://identifiers.org/wikipathways/WP3276_r122795","WP3276","Myometrial relaxation and contraction pathways","CID15993"
"https://identifiers.org/wikipathways/WP142_r122788","WP142","mRNA processing","CID15993"
"https://identifiers.org/wikipathways/WP140_r122787","WP140","Myometrial relaxation and contraction pathways","CID15993"
"https://identifiers.org/wikipathways/WP385_r122794","WP385","Myometrial relaxation and contraction pathways","CID15993"
"https://identifiers.org/wikipathways/WP7_r125063","WP7","Sulfur amino acid biosynthesis","CID15993"
"https://identifiers.org/wikipathways/WP121_r125511","WP121","Colanic acid building blocks biosynthesis","CID15993"
"https://identifiers.org/wikipathways/WP14_r125514","WP14","Sucrose biosynthesis","CID15993"
"https://identifiers.org/wikipathways/WP536_r126243","WP536","Calcium regulation in cardiac cells","CID15993"
"https://identifiers.org/wikipathways/WP289_r126283","WP289","Myometrial relaxation and contraction pathways","CID15993"
"https://identifiers.org/wikipathways/WP411_r126308","WP411","mRNA processing","CID15993"
"https://identifiers.org/wikipathways/WP1771_r126406","WP1771","Kennedy pathway","CID15993"
"https://identifiers.org/wikipathways/WP36_r124941","WP36","De novo biosynthesis of pyrimidine deoxyribonucleotides","CID15993"
"https://identifiers.org/wikipathways/WP91_r124911","WP91","Fatty acid oxidation","CID15993"
"https://identifiers.org/wikipathways/WP416_r122754","WP416","Histidine, purine, and pyrimidine superpathway","CID15993"
"https://identifiers.org/wikipathways/WP462_r126683","WP462","Pantothenate and coenzyme A biosynthesis","CID15993"
"https://identifiers.org/wikipathways/WP112_r117329","WP112","Principal pathways of carbon metabolism","CID683"
"https://identifiers.org/wikipathways/WP1493_r125277","WP1493","Carbon assimilation C4 pathway","CID683"
"https://identifiers.org/wikipathways/WP3933_r116372","WP3933","Kennedy pathway from sphingolipids","CID65091"
"https://identifiers.org/wikipathways/WP13_r117289","WP13","DNA replication","CID65091"
"https://identifiers.org/wikipathways/WP983_r117497","WP983","DNA replication","CID65091"
"https://identifiers.org/wikipathways/WP466_r117096","WP466","DNA replication","CID65091"
"https://identifiers.org/wikipathways/WP1771_r126406","WP1771","Kennedy pathway","CID65091"
"https://identifiers.org/wikipathways/WP36_r124941","WP36","De novo biosynthesis of pyrimidine deoxyribonucleotides","CID65091"
"https://identifiers.org/wikipathways/WP171_r117313","WP171","NAD salvage pathway","CID192"
"https://identifiers.org/wikipathways/WP171_r117313","WP171","NAD salvage pathway","CID33576"
"https://identifiers.org/wikipathways/WP171_r117313","WP171","NAD salvage pathway","CID30243"
"https://identifiers.org/wikipathways/WP290_r117328","WP290","Polyamine biosynthesis","CID439415"
"https://identifiers.org/wikipathways/WP290_r117328","WP290","Polyamine biosynthesis","CID439176"
"https://identifiers.org/wikipathways/WP109_r117358","WP109","UDP-glucose conversion","CID1023"
"https://identifiers.org/wikipathways/WP159_r117359","WP159","UDP-N-acetylgalactosamine biosynthesis","CID1023"
"https://identifiers.org/wikipathways/WP165_r117354","WP165","Tryptophan biosynthesis","CID1023"
"https://identifiers.org/wikipathways/WP171_r117313","WP171","NAD salvage pathway","CID1023"
"https://identifiers.org/wikipathways/WP203_r118180","WP203","De novo biosynthesis of purine nucleotides","CID1023"
"https://identifiers.org/wikipathways/WP257_r117340","WP257","Starch and cellulose biosynthesis","CID1023"
"https://identifiers.org/wikipathways/WP27_r117323","WP27","Phenylalanine, tyrosine, and tryptophan biosynthesis","CID1023"
"https://identifiers.org/wikipathways/WP287_r117360","WP287","Upiquinone Q prenylation","CID1023"
"https://identifiers.org/wikipathways/WP346_r117330","WP346","Protein modifications","CID1023"
"https://identifiers.org/wikipathways/WP381_r117333","WP381","Riboflavin, FMN, and FAD biosynthesis","CID1023"
"https://identifiers.org/wikipathways/WP398_r117351","WP398","Trehalose anabolism","CID1023"
"https://identifiers.org/wikipathways/WP46_r117317","WP46","Methionine degradation","CID1023"
"https://identifiers.org/wikipathways/WP472_r117324","WP472","Phosphatidic acid and phospholipid biosynthesis","CID1023"
"https://identifiers.org/wikipathways/WP67_r117278","WP67","Asparagine biosynthesis","CID1023"
"https://identifiers.org/wikipathways/WP84_r117316","WP84","NAD biosynthesis","CID1023"
"https://identifiers.org/wikipathways/WP92_r117290","WP92","De novo biosynthesis of pyrimidine ribonucleotides","CID1023"
"https://identifiers.org/wikipathways/WP3228_r117560","WP3228","NAD biosynthesis II from tryptophan","CID1023"
"https://identifiers.org/wikipathways/WP2208_r125283","WP2208","Cardiolipin biosynthesis","CID1023"
"https://identifiers.org/wikipathways/WP95_r126209","WP95","Pyrimidine ribonucleotide salvage pathways","CID1023"
"https://identifiers.org/wikipathways/WP260_r107252","WP260","Glucose-1-phosphate metabolism","CID1023"
"https://identifiers.org/wikipathways/WP4173_r114094","WP4173","Sulfate assimilation and copper detoxification","CID1023"
"https://identifiers.org/wikipathways/WP552_r69954","WP552","Octane oxidation","CID1023"
"https://identifiers.org/wikipathways/WP2485_r117161","WP2485","NAD biosynthesis II (from tryptophan)","CID1023"
"https://identifiers.org/wikipathways/WP1996_r117243","WP1996","Linoleate biosynthesis","CID1023"
"https://identifiers.org/wikipathways/WP275_r120446","WP275","Arginine biosynthesis","CID1023"
"https://identifiers.org/wikipathways/WP452_r120825","WP452","Tryptophan degradation via kynurenine","CID1023"
"https://identifiers.org/wikipathways/WP563_r125335","WP563","Glycerol teichoic acid biosynthesis","CID1023"
"https://identifiers.org/wikipathways/WP7_r125063","WP7","Sulfur amino acid biosynthesis","CID1023"
"https://identifiers.org/wikipathways/WP121_r125511","WP121","Colanic acid building blocks biosynthesis","CID1023"
"https://identifiers.org/wikipathways/WP14_r125514","WP14","Sucrose biosynthesis","CID1023"
"https://identifiers.org/wikipathways/WP2211_r123063","WP2211","Geranylgeranyldiphosphate biosynthesis II (plastidic)","CID1023"
"https://identifiers.org/wikipathways/WP2212_r123064","WP2212","Methylerythritol phosphate pathway","CID1023"
"https://identifiers.org/wikipathways/WP91_r124911","WP91","Fatty acid oxidation","CID1023"
"https://identifiers.org/wikipathways/WP9_r124935","WP9","Phospholipid biosynthesis","CID1023"
"https://identifiers.org/wikipathways/WP416_r122754","WP416","Histidine, purine, and pyrimidine superpathway","CID1023"
"https://identifiers.org/wikipathways/WP462_r126683","WP462","Pantothenate and coenzyme A biosynthesis","CID1023"
"https://identifiers.org/wikipathways/WP112_r117329","WP112","Principal pathways of carbon metabolism","CID59"
"https://identifiers.org/wikipathways/WP13_r117289","WP13","DNA replication","CID65103"
"https://identifiers.org/wikipathways/WP203_r118180","WP203","De novo biosynthesis of purine nucleotides","CID65103"
"https://identifiers.org/wikipathways/WP257_r117340","WP257","Starch and cellulose biosynthesis","CID65103"
"https://identifiers.org/wikipathways/WP381_r117333","WP381","Riboflavin, FMN, and FAD biosynthesis","CID65103"
"https://identifiers.org/wikipathways/WP510_r117311","WP510","MAPK signaling pathway","CID65103"
"https://identifiers.org/wikipathways/WP983_r117497","WP983","DNA replication","CID65103"
"https://identifiers.org/wikipathways/WP95_r126209","WP95","Pyrimidine ribonucleotide salvage pathways","CID65103"
"https://identifiers.org/wikipathways/WP422_r123420","WP422","MAPK cascade","CID65103"
"https://identifiers.org/wikipathways/WP466_r117096","WP466","DNA replication","CID65103"
"https://identifiers.org/wikipathways/WP251_r116722","WP251","Mapk cascade","CID65103"
"https://identifiers.org/wikipathways/WP416_r122754","WP416","Histidine, purine, and pyrimidine superpathway","CID65103"
"https://identifiers.org/wikipathways/WP416_r122754","WP416","Histidine, purine, and pyrimidine superpathway","CID439398"
"https://identifiers.org/wikipathways/WP670_r117321","WP670","Pentose phosphate pathway 2","CID439452"
"https://identifiers.org/wikipathways/WP5043_r125310","WP5043","Pentose phosphate pathway in senescent cells","CID439452"
"https://identifiers.org/wikipathways/WP472_r117324","WP472","Phosphatidic acid and phospholipid biosynthesis","CID6138"
"https://identifiers.org/wikipathways/WP9_r124935","WP9","Phospholipid biosynthesis","CID6138"
"https://identifiers.org/wikipathways/WP112_r117329","WP112","Principal pathways of carbon metabolism","CID165007"
"https://identifiers.org/wikipathways/WP220_r117334","WP220","Ribose and deoxyribose phosphate metabolism","CID165007"
"https://identifiers.org/wikipathways/WP369_r117320","WP369","Pentose phosphate pathway","CID165007"
"https://identifiers.org/wikipathways/WP379_r117314","WP379","Pentose pathway, non-oxidative branch","CID165007"
"https://identifiers.org/wikipathways/WP5043_r125310","WP5043","Pentose phosphate pathway in senescent cells","CID165007"
"https://identifiers.org/wikipathways/WP282_r125289","WP282","Pentose phosphate pathway","CID165007"
"https://identifiers.org/wikipathways/WP228_r109414","WP228","Deoxyribose phosphate metabolism","CID165007"
"https://identifiers.org/wikipathways/WP1231_r118327","WP1231","Pentose phosphate pathway","CID165007"
"https://identifiers.org/wikipathways/WP4290_r118611","WP4290","Metabolic reprogramming in colon cancer","CID165007"
"https://identifiers.org/wikipathways/WP63_r117935","WP63","Pentose phosphate pathway","CID165007"
"https://identifiers.org/wikipathways/WP1028_r125261","WP1028","Pentose phosphate pathway","CID165007"
"https://identifiers.org/wikipathways/WP134_r126271","WP134","Pentose phosphate metabolism","CID165007"
"https://identifiers.org/wikipathways/WP435_r116571","WP435","One-carbon metabolism","CID122347"
"https://identifiers.org/wikipathways/WP435_r116571","WP435","One-carbon metabolism","CID135450591"
"https://identifiers.org/wikipathways/WP1355_r116584","WP1355","One-carbon metabolism","CID122347"
